train/std,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,train/n_updates,time/fps,train/learning_rate,time/total_timesteps,train/value_loss,train/policy_loss,train/explained_variance,train/entropy_loss,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
0.13969890773296356,-116.08999414285712,100,134.42857142857142,99,3293,0.000957566976,12800,0.14341264963150024,-0.1711183786392212,0.9155638664960861,-1.1111618280410767,3,,
0.13751815259456635,-111.4125868888889,200,337.962962962963,199,3334,0.000955109376,25600,0.12633411586284637,0.18990348279476166,0.9468872435390949,-0.7607277035713196,7,,
0.13730329275131226,-95.17547991666667,300,474.48333333333335,299,3321,0.000952651776,38400,0.6126359701156616,-0.3337761163711548,0.9181210696697235,-1.6891250610351562,11,,
0.136606365442276,-90.24226163157896,400,502.80263157894734,399,3343,0.0009501941760000001,51200,0.30435964465141296,0.0496797114610672,0.927299864590168,-0.8278143405914307,15,,
0.13526150584220886,-83.53338706382979,500,559.1808510638298,499,3338,0.0009477365760000001,64000,0.3046765625476837,0.40499550104141235,0.9488128833472729,-1.1622052192687988,19,,
0.13424277305603027,-76.27770978000001,600,607.14,599,3339,0.000945278976,76800,0.17802083492279053,0.3254891037940979,0.9745670780539513,-1.3576284646987915,22,,
0.13442957401275635,-71.56159933999999,700,507.49,699,3335,0.0009428213760000001,89600,0.36220815777778625,-0.010548754595220089,0.9656103365123272,-1.2944010496139526,26,,
0.13396289944648743,-80.51927428,800,409.14,799,3335,0.0009403637760000001,102400,0.23472684621810913,0.3011378049850464,0.9583461359143257,-1.8638787269592285,30,,
0.13305750489234924,-91.69714725,900,309.81,899,3331,0.000937906176,115200,214.03582763671875,-8.830948829650879,0.41186803579330444,-2.21002197265625,34,,
0.1316872090101242,-88.18970448999998,1000,369.73,999,3336,0.000935448576,128000,0.1614445596933365,-0.12630069255828857,0.9599201269447803,-2.0175061225891113,38,,
0.13000532984733582,-77.76266042,1100,459.28,1099,3334,0.000932990976,140800,0.6573626399040222,0.4527875483036041,0.8308321833610535,-2.3809540271759033,42,,
0.129271000623703,-69.11737475,1200,534.89,1199,3344,0.000930533376,153600,0.7956100106239319,0.45720431208610535,0.8236085772514343,-1.6118673086166382,45,,
0.1287311464548111,,,,1249,,0.000929304576,160000,0.16637122631072998,0.3153270483016968,0.930666871368885,-1.9689908027648926,,1600.0,132.189639
0.1281723976135254,-65.23749018000001,1300,549.64,1299,2941,0.000928075776,166400,0.14808794856071472,-0.1149320900440216,0.934390127658844,-1.7198039293289185,56,,
0.1260555386543274,-65.23749018000001,1400,549.64,1399,2969,0.000925618176,179200,0.2110559493303299,0.24606405198574066,0.9646871387958527,-1.922055721282959,60,,
0.1248096227645874,-27.698382700000003,1500,732.65,1499,2991,0.000923160576,192000,1.023659586906433,0.287642240524292,0.9774159472435713,-1.7412396669387817,64,,
0.12332351505756378,-19.80764334,1600,770.28,1599,3013,0.000920702976,204800,189.67860412597656,-12.203097343444824,0.6037310659885406,-2.228569269180298,67,,
0.12175479531288147,3.800824959999998,1700,890.3,1699,3032,0.000918245376,217600,0.06962806731462479,-0.056182801723480225,0.9586623795330524,-1.7513270378112793,71,,
0.12037445604801178,28.114572839999997,1800,943.06,1799,3048,0.000915787776,230400,0.2657669484615326,0.1350189745426178,0.9986136398511007,-1.8118242025375366,75,,
0.11910788714885712,51.32262337,1900,955.06,1899,3059,0.0009133301760000001,243200,0.10344052314758301,0.014739099889993668,0.8695077747106552,-1.5693529844284058,79,,
0.11762753874063492,73.85039364000001,2000,948.8,1999,3070,0.000910872576,256000,0.46775177121162415,0.017614558339118958,0.9984865947626531,-2.038231372833252,83,,
0.1169424057006836,94.56604238,2100,976.86,2099,3081,0.0009084149760000001,268800,0.20403780043125153,-0.0004658140242099762,0.9910939298570156,-1.6919373273849487,87,,
0.11637347936630249,87.08346494999999,2200,816.91,2199,3090,0.000905957376,281600,0.11020127683877945,0.19485381245613098,0.9995384479116183,-1.882910132408142,91,,
0.11590225249528885,69.25363753000002,2300,700.43,2299,3103,0.000903499776,294400,0.9871179461479187,0.17984293401241302,0.9908651169389486,-1.9120879173278809,94,,
0.11579646170139313,28.722394770000005,2400,534.61,2399,3108,0.0009010421760000001,307200,0.8061033487319946,-0.47838911414146423,0.994865249376744,-1.4071422815322876,98,,
0.11566194146871567,,,,2499,,0.000898584576,320000,17.344345092773438,-2.1941237449645996,0.8165685683488846,-1.4546672105789185,,1096.2,278.0066046
,11.96291913,2500,465.6,,2972,,320000,,,,,107,,
0.11471101641654968,-8.14077228,2600,415.14,2599,2986,0.000896126976,332800,0.14152312278747559,0.13229209184646606,0.9051320031285286,-1.5100470781326294,111,,
0.11414581537246704,4.653704010000003,2700,450.14,2699,2998,0.0008936693760000001,345600,0.30296581983566284,0.27048203349113464,0.9560578800737858,-1.477636456489563,115,,
0.11382979154586792,-115.10894841000001,2800,80.39,2799,3003,0.000891211776,358400,236.72666931152344,-15.537810325622559,0.3695720434188843,-2.5206308364868164,119,,
0.1131214052438736,-116.53629399999998,2900,79.78,2899,3014,0.000888754176,371200,0.3512243926525116,0.19261221587657928,0.8875589668750763,-1.6238377094268799,123,,
0.11280087381601334,-83.83652902,3000,202.34,2999,3024,0.000886296576,384000,177.0392303466797,-13.836487770080566,0.7953780144453049,-1.9920066595077515,126,,
0.11380046606063843,-60.21516809,3100,298.93,3099,3031,0.000883838976,396800,0.33440256118774414,-0.09735681116580963,0.9736329801380634,-1.794098973274231,130,,
0.11350759118795395,-28.10264745,3200,403.66,3199,3041,0.000881381376,409600,1.066929817199707,-0.2917516827583313,0.994179087691009,-1.838409423828125,134,,
0.1142125204205513,-1.2246440799999965,3300,498.3,3299,3049,0.000878923776,422400,0.763945996761322,-0.15905341506004333,0.9273571893572807,-2.2091705799102783,138,,
0.11325130611658096,21.9234643,3400,572.0,3399,3055,0.000876466176,435200,3.9480061531066895,1.125730276107788,0.9789189640432596,-2.5771002769470215,142,,
0.11347518116235733,21.34656086,3500,549.68,3499,3060,0.000874008576,448000,3.743943691253662,0.24566566944122314,0.9821150433272123,-2.8497884273529053,146,,
0.11354820430278778,13.500099499999997,3600,515.17,3599,3067,0.000871550976,460800,197.27566528320312,-8.70761775970459,0.7761693894863129,-2.824068307876587,150,,
0.11324532330036163,24.771435440000005,3700,548.34,3699,3076,0.000869093376,473600,0.5843818783760071,-0.6500125527381897,0.9975045153405517,-2.5425896644592285,153,,
0.11294831335544586,,,,3749,,0.000867864576,480000,26.82008171081543,-0.74161696434021,0.26892125606536865,-2.717736005783081,,50.0,-110.1266038
0.11333863437175751,-11.43855697,3800,409.43,3799,3077,0.0008666357760000001,486400,6.4565229415893555,-1.2092145681381226,0.9645280912518501,-2.8416309356689453,158,,
0.11310768127441406,-38.146375920000004,3900,356.25,3899,3083,0.000864178176,499200,64.51439666748047,-3.585787773132324,0.8658494204282761,-3.0111546516418457,161,,
0.11286431550979614,-28.16731205,4000,406.09,3999,3091,0.000861720576,512000,133.766845703125,-13.239542007446289,0.7817787081003189,-2.9395334720611572,165,,
0.11308107525110245,-51.47517568999999,4100,352.78,4099,3095,0.0008592629760000001,524800,0.7130081653594971,-0.24970713257789612,0.9549212120473385,-2.80700421333313,169,,
0.11199423670768738,-15.961865529999997,4200,452.39,4199,3100,0.000856805376,537600,17.8054141998291,-2.1823439598083496,0.9685950838029385,-2.639280319213867,173,,
0.11182732880115509,-3.5245772700000026,4300,498.21,4299,3104,0.000854347776,550400,0.20239369571208954,0.025454573333263397,0.9051873534917831,-2.32631254196167,177,,
0.11152182519435883,24.213767909999998,4400,549.38,4399,3110,0.0008518901760000001,563200,3.4517929553985596,-1.3697829246520996,0.8039438128471375,-2.2721023559570312,181,,
0.1116126999258995,48.24638187000001,4500,609.52,4499,3114,0.000849432576,576000,65.8341064453125,-2.8509185314178467,0.8117233067750931,-2.5940439701080322,184,,
0.11053231358528137,68.26739455,4600,668.54,4599,3118,0.000846974976,588800,0.14003998041152954,0.004682086408138275,0.9995713320677169,-2.377702236175537,188,,
0.11057031899690628,99.36480040000001,4700,757.36,4699,3122,0.000844517376,601600,0.2654419541358948,-0.08738157153129578,0.9991517676389776,-2.5269999504089355,192,,
0.1107168197631836,86.05356317000002,4800,679.8,4799,3126,0.000842059776,614400,91.83683776855469,-6.205381870269775,0.9237462058663368,-2.473355293273926,196,,
0.11128102988004684,-85.45668202,4900,149.29,4899,3125,0.000839602176,627200,24.091474533081055,1.682072639465332,0.9474633112549782,-1.9583686590194702,200,,
0.11079321056604385,,,,4999,,0.0008371445759999999,640000,0.28715530037879944,0.15006521344184875,0.7864199429750443,-2.035428285598755,,1213.6,255.58070800000002
,-85.30445629000002,5000,154.23,,3054,,640000,,,,,209,,
0.11011361330747604,-78.05342423,5100,178.04,5099,3059,0.0008346869760000001,652800,0.1827135533094406,0.2301207333803177,0.8275501430034637,-1.9428493976593018,213,,
0.10980459302663803,-37.69478384999999,5200,321.18,5199,3063,0.000832229376,665600,0.10973633825778961,-0.022885777056217194,0.7843945473432541,-1.9286608695983887,217,,
0.10940465331077576,5.881088270000001,5300,461.19,5299,3068,0.000829771776,678400,0.36057278513908386,0.15026749670505524,0.697098582983017,-1.9080700874328613,221,,
0.10914577543735504,39.37313092,5400,567.19,5399,3072,0.0008273141760000001,691200,64.11762237548828,-3.9356272220611572,0.9179103374481201,-2.2763164043426514,224,,
0.10945340991020203,62.18321659999999,5500,634.51,5499,3076,0.0008248565760000001,704000,0.6182407736778259,0.17688965797424316,0.6560255289077759,-2.365689277648926,228,,
0.10918263345956802,107.43753106,5600,749.54,5599,3079,0.000822398976,716800,37.58985900878906,-0.1452210545539856,0.8935648649930954,-2.489579677581787,232,,
0.10905502736568451,115.07308122999999,5700,751.57,5699,3083,0.000819941376,729600,4.474530220031738,-0.9574437737464905,0.9532735086977482,-2.1987860202789307,236,,
0.10914862155914307,93.32270208999998,5800,663.98,5799,3087,0.0008174837760000001,742400,2.4209070205688477,-0.3684951663017273,0.6401511430740356,-2.328164577484131,240,,
0.10870361328125,81.05498264,5900,617.29,5899,3092,0.000815026176,755200,1.891150712966919,1.0767252445220947,0.9383763894438744,-2.2918381690979004,244,,
0.10912790894508362,91.40179605000002,6000,636.56,5999,3094,0.000812568576,768000,0.14677144587039948,0.18302828073501587,0.9996339530625846,-2.698213815689087,248,,
0.10927912592887878,79.94610903000002,6100,604.89,6099,3099,0.0008101109760000001,780800,2.497128486633301,0.3964757025241852,0.9959968053735793,-2.7398769855499268,251,,
0.10905012488365173,38.83006114,6200,486.26,6199,3101,0.000807653376,793600,14.843213081359863,-0.03534644842147827,0.9797448236495256,-2.5005831718444824,255,,
0.1093970388174057,,,,6249,,0.000806424576,800000,77.09297180175781,-3.5979654788970947,0.8999549597501755,-2.919214963912964,,160.2,-122.73852099999999
0.10962013155221939,-50.87394619999999,6300,305.41,6299,3093,0.000805195776,806400,16.413219451904297,-2.382659435272217,0.9762435648590326,-2.920010566711426,260,,
0.10903479903936386,-69.05624889999999,6400,273.85,6399,3098,0.0008027381759999999,819200,1.1678487062454224,0.5367725491523743,0.9938938403502107,-2.6337056159973145,264,,
0.10957592725753784,-59.324198720000005,6500,317.98,6499,3101,0.000800280576,832000,3.935176372528076,0.5241527557373047,0.9899981422349811,-2.917567729949951,268,,
0.1099274605512619,-32.30207099,6600,358.08,6599,3104,0.000797822976,844800,72.89049530029297,9.824395179748535,0.9449567496776581,-3.0691213607788086,272,,
0.11012488603591919,-7.641950060000003,6700,413.15,6699,3107,0.0007953653759999999,857600,24.774930953979492,-2.7108960151672363,0.2194858193397522,-3.0811264514923096,275,,
0.11028590798377991,17.614465149999997,6800,491.44,6799,3111,0.0007929077760000001,870400,0.36389023065567017,-0.3346172869205475,0.975105294957757,-3.0118227005004883,279,,
0.11037096381187439,43.55787442999999,6900,571.11,6899,3114,0.000790450176,883200,2.1139369010925293,-0.22036179900169373,0.9257895275950432,-3.323575973510742,283,,
0.11009694635868073,67.69199617999999,7000,642.89,6999,3117,0.000787992576,896000,66.83843231201172,-14.36005687713623,0.909796841442585,-3.1501712799072266,287,,
0.10996517539024353,75.94395906999999,7100,663.61,7099,3120,0.0007855349760000001,908800,27.893028259277344,-2.310227394104004,0.9174915105104446,-3.471872091293335,291,,
0.11013332009315491,74.82752621000003,7200,649.38,7199,3124,0.0007830773760000001,921600,10.187166213989258,-1.2244623899459839,0.9902710989117622,-3.2910454273223877,294,,
0.1099819540977478,38.29896338,7300,538.41,7299,3127,0.000780619776,934400,3.0085206031799316,0.3179086148738861,0.9058393016457558,-3.383763551712036,298,,
0.10992951691150665,36.679407489999996,7400,509.51,7399,3130,0.000778162176,947200,3.1374049186706543,0.42067134380340576,0.9854338085278869,-3.222165822982788,302,,
0.1099536269903183,,,,7499,,0.0007757045760000001,960000,0.5609855651855469,0.2958309054374695,0.8809036761522293,-3.3016843795776367,,975.0,265.135585
,53.43058825999999,7500,556.47,,3090,,960000,,,,,310,,
0.1098344698548317,59.55970950999999,7600,570.89,7599,3093,0.000773246976,972800,0.5587548613548279,-0.7481981515884399,0.9298508390784264,-3.1144847869873047,314,,
0.10919805616140366,96.40574834000003,7700,650.91,7699,3095,0.000770789376,985600,0.09217684715986252,0.11290372908115387,0.9935435857623816,-2.639639377593994,318,,
0.10927817970514297,124.60518174,7800,712.09,7799,3098,0.000768331776,998400,62.86894226074219,-8.638077735900879,0.9349078759551048,-3.0757827758789062,322,,
0.1089063435792923,124.71025894999998,7900,715.83,7899,3102,0.000765874176,1011200,27.19999885559082,-4.893213272094727,0.9640692919492722,-2.8532774448394775,325,,
0.10906316339969635,84.45324790000001,8000,599.9,7999,3103,0.000763416576,1024000,22.470706939697266,-3.1880831718444824,0.9820533413439989,-2.88748836517334,329,,
0.10911521315574646,-4.157275699999997,8100,370.11,8099,3105,0.000760958976,1036800,13.593557357788086,2.6642704010009766,0.9828615337610245,-2.8363912105560303,333,,
0.10966181755065918,-1.4662691899999976,8200,375.01,8199,3108,0.000758501376,1049600,0.09119704365730286,-0.10951881110668182,0.9179362058639526,-2.8738632202148438,337,,
0.10909371078014374,19.835416289999998,8300,435.07,8299,3111,0.0007560437760000001,1062400,16.505399703979492,-2.656503915786743,0.9565035738050938,-2.8861310482025146,341,,
0.10833344608545303,49.24935137000001,8400,534.98,8399,3114,0.0007535861759999999,1075200,0.1779526323080063,0.1134219840168953,0.9629956632852554,-2.899235248565674,345,,
0.107791468501091,73.57989913000002,8500,604.81,8499,3116,0.0007511285760000001,1088000,0.19384272396564484,-0.05721229314804077,0.9744206853210926,-3.245918035507202,349,,
0.10832401365041733,116.19797899000002,8600,716.94,8599,3118,0.000748670976,1100800,0.17057596147060394,0.1754174381494522,0.9761575255542994,-3.092355251312256,352,,
0.10786924511194229,151.21981889000003,8700,821.13,8699,3120,0.000746213376,1113600,0.2284087836742401,-0.22948911786079407,0.9994039221201092,-3.299776792526245,356,,
0.1073891744017601,,,,8749,,0.000744984576,1120000,2.5551209449768066,-0.8802319765090942,0.8576992601156235,-3.0812933444976807,,1020.4,223.87529839999996
0.10767490416765213,167.08803946000003,8800,870.51,8799,3078,0.0007437557760000001,1126400,0.2128533124923706,-0.099286288022995,0.9995686972688418,-3.0299010276794434,365,,
0.10743317008018494,186.70566622,8900,924.4,8899,3080,0.0007412981760000001,1139200,0.3600207269191742,0.7808866500854492,0.9988990548299626,-3.056715250015259,369,,
0.10696957260370255,195.33251884000003,9000,939.96,8999,3082,0.000738840576,1152000,23.489171981811523,-3.561784267425537,0.9295230954885483,-3.324969530105591,373,,
0.10656704753637314,198.38459903000003,9100,941.87,9099,3085,0.0007363829760000001,1164800,1.07582426071167,-2.165534257888794,0.9981039125705138,-3.186565399169922,377,,
0.1060967743396759,210.91838637,9200,955.84,9199,3087,0.000733925376,1177600,11.843172073364258,-2.7705984115600586,0.40945321321487427,-3.0137574672698975,381,,
0.10587017238140106,210.05069748000003,9300,952.18,9299,3089,0.000731467776,1190400,0.08908876031637192,0.1714756190776825,0.9670117236673832,-3.1330223083496094,385,,
0.10536365211009979,201.65596101,9400,918.34,9399,3091,0.000729010176,1203200,0.6119840741157532,0.07633088529109955,0.9988153377780691,-3.360496759414673,389,,
0.10576659440994263,191.1401214,9500,886.97,9499,3095,0.000726552576,1216000,60.1204833984375,-5.361672401428223,0.9387200772762299,-3.4463210105895996,392,,
0.10521481931209564,172.97075687,9600,841.31,9599,3097,0.000724094976,1228800,0.5663720369338989,-0.7069116830825806,0.9399044178426266,-3.227555513381958,396,,
0.10473033785820007,167.42851170000003,9700,828.2,9699,3099,0.000721637376,1241600,1.4736896753311157,-0.17311272025108337,0.9970615804195404,-3.2939343452453613,400,,
0.10433042049407959,153.13049231000002,9800,798.35,9799,3101,0.0007191797760000001,1254400,0.35226258635520935,0.7289038896560669,0.9991532323183492,-3.2611732482910156,404,,
0.10460426658391953,142.60897343,9900,772.38,9899,3103,0.000716722176,1267200,0.2709346115589142,-0.2991926372051239,0.8881802260875702,-3.358217716217041,408,,
0.10430119931697845,,,,9999,,0.0007142645760000001,1280000,7.211418628692627,-1.456744909286499,0.9943009256385267,-3.2566006183624268,,54.0,-108.4191128
,139.99190253000003,10000,765.65,,3103,,1280000,,,,,412,,
0.10411300510168076,102.71144461000002,10100,666.41,10099,3106,0.0007118069759999999,1292800,0.4760371446609497,0.01885637268424034,0.979724382981658,-3.091881275177002,416,,
0.10406238585710526,104.54936201000002,10200,679.69,10199,3108,0.0007093493760000001,1305600,24.697689056396484,-1.2866512537002563,0.8669283092021942,-3.1078591346740723,420,,
0.10436869412660599,114.66356938999999,10300,694.47,10299,3110,0.000706891776,1318400,0.4860127568244934,0.022621415555477142,0.9695740286260843,-3.2231454849243164,423,,
0.10427777469158173,106.82465161999998,10400,672.89,10399,3112,0.000704434176,1331200,3.709228992462158,-1.0489906072616577,0.7669230997562408,-3.1556336879730225,427,,
0.10434525460004807,110.27621836000002,10500,679.93,10499,3114,0.000701976576,1344000,0.3376970589160919,-0.12447407841682434,0.9458748660981655,-3.072787046432495,431,,
0.10449662059545517,115.02384555999998,10600,687.04,10599,3116,0.000699518976,1356800,66.4246597290039,-4.185243606567383,0.8747154772281647,-3.1539907455444336,435,,
0.10432220250368118,134.98401149,10700,734.23,10699,3118,0.000697061376,1369600,0.9222656488418579,-0.3513868451118469,0.9984695996390656,-3.292009115219116,439,,
0.10366502404212952,144.14395773,10800,747.86,10799,3121,0.0006946037760000001,1382400,0.12208445370197296,0.5202518105506897,0.9800753053277731,-3.114699125289917,442,,
0.10358943790197372,142.53621243,10900,740.19,10899,3123,0.000692146176,1395200,1.4005441665649414,0.07483866810798645,0.998297582147643,-2.9459762573242188,446,,
0.10379894822835922,130.88211324,11000,712.26,10999,3124,0.000689688576,1408000,0.14675414562225342,-0.19250714778900146,0.9635416120290756,-2.915271520614624,450,,
0.10368163138628006,135.46398676999996,11100,716.88,11099,3126,0.000687230976,1420800,0.2542997896671295,0.31363484263420105,0.9997368864424061,-3.09260630607605,454,,
0.10374446213245392,146.15310742000003,11200,738.04,11199,3128,0.000684773376,1433600,0.07803726196289062,-0.002646779641509056,0.9925200045108795,-3.2568273544311523,458,,
0.10399647057056427,,,,11249,,0.0006835445760000001,1440000,0.0959697812795639,0.10171682387590408,0.7709227353334427,-3.078671932220459,,901.2,272.0595596
0.1037641316652298,164.99661946999996,11300,773.77,11299,3103,0.000682315776,1446400,0.19915707409381866,0.0866943746805191,0.8468993008136749,-3.197300910949707,466,,
0.10390159487724304,166.84977203999998,11400,782.12,11399,3105,0.000679858176,1459200,2.374495506286621,1.200102686882019,0.9921059068292379,-3.1796789169311523,469,,
0.10398407280445099,179.92832457999998,11500,821.19,11499,3107,0.0006774005760000001,1472000,53.567665100097656,-6.630499839782715,0.9184476211667061,-3.0004615783691406,473,,
0.10373728722333908,178.35370337999996,11600,820.8,11599,3108,0.000674942976,1484800,10.352818489074707,-1.2377315759658813,0.9740354288369417,-2.8170502185821533,477,,
0.10310734808444977,201.59862698000003,11700,873.36,11699,3110,0.000672485376,1497600,0.18336980044841766,0.18027842044830322,0.8739161342382431,-3.2008683681488037,481,,
0.10265791416168213,216.61050226999998,11800,902.54,11799,3111,0.000670027776,1510400,0.10002100467681885,0.1078861877322197,0.9344483464956284,-2.8625075817108154,485,,
0.1021461933851242,220.38406494999998,11900,915.17,11899,3113,0.0006675701760000001,1523200,0.09917169064283371,-0.016040418297052383,0.9467987380921841,-2.9163920879364014,489,,
0.10235830396413803,209.69716900000003,12000,900.71,11999,3115,0.0006651125759999999,1536000,5.199851036071777,-0.3029323220252991,0.9032017216086388,-3.02474045753479,493,,
0.10232312232255936,187.03580889999998,12100,855.5,12099,3116,0.000662654976,1548800,1.670222520828247,-0.7220131158828735,0.9982498352183029,-3.1018285751342773,496,,
0.10251813381910324,176.30992509000004,12200,832.28,12199,3119,0.000660197376,1561600,0.8969369530677795,-0.17076529562473297,0.998237774358131,-3.2593657970428467,500,,
0.10257953405380249,173.39515689,12300,825.6,12299,3121,0.000657739776,1574400,0.1471167653799057,0.41704562306404114,0.9019457176327705,-3.3290467262268066,504,,
0.10224389284849167,164.45935656999998,12400,810.75,12399,3123,0.000655282176,1587200,13.921185493469238,1.4433643817901611,0.9631569646298885,-3.07454252243042,508,,
0.1022299975156784,,,,12499,,0.0006528245760000001,1600000,0.42373791337013245,0.0858277678489685,0.8958088979125023,-3.0130372047424316,,794.4,161.6415958
,158.85399289999998,12500,798.71,,3095,,1600000,,,,,516,,
0.10286742448806763,160.73144737,12600,801.11,12599,3097,0.000650366976,1612800,2.113888740539551,-0.749181866645813,0.9950248640961945,-3.010340690612793,520,,
0.10299336910247803,164.55610348000002,12700,799.68,12699,3099,0.000647909376,1625600,0.08687523752450943,0.15076597034931183,0.9511342979967594,-3.1082754135131836,524,,
0.10248378664255142,192.39446561,12800,840.93,12799,3101,0.0006454517760000001,1638400,0.16284681856632233,0.25294923782348633,0.9591771103441715,-3.0367631912231445,528,,
0.10227305442094803,202.39297423,12900,856.47,12899,3102,0.000642994176,1651200,22.0904598236084,0.654655933380127,0.8086657226085663,-2.982706308364868,532,,
0.10207065939903259,206.62194671,13000,856.68,12999,3104,0.000640536576,1664000,0.09844612330198288,0.023705439642071724,0.9792655166238546,-3.032071113586426,536,,
0.10186106711626053,211.00456987,13100,852.95,13099,3106,0.0006380789759999999,1676800,0.07223165035247803,0.06020478159189224,0.8686666041612625,-2.8478643894195557,539,,
